date,city,country,aqi,pm25,pm10,o3,no2,so2,co,no,nh3,aqi_cpcb,aqi_category
2025-07-01T02:00:00+00:00,Delhi,IN,2.0,11.16,17.57,19.29,12.5,1.45,323.13,0.24,8.45,75,Satisfactory
2025-07-01T03:00:00+00:00,Delhi,IN,2.0,11.15,17.76,19.04,13.64,1.59,337.59,0.64,7.5,75,Satisfactory
2025-07-01T04:00:00+00:00,Delhi,IN,2.0,10.31,16.31,24.61,11.84,1.52,314.92,0.7,6.61,75,Satisfactory
2025-07-01T05:00:00+00:00,Delhi,IN,2.0,10.1,15.67,29.97,10.58,1.51,304.62,0.82,6.13,75,Satisfactory
2025-07-01T06:00:00+00:00,Delhi,IN,2.0,10.55,15.56,37.91,9.43,1.51,296.72,0.9,5.94,75,Satisfactory
2025-07-01T07:00:00+00:00,Delhi,IN,2.0,10.41,14.53,54.02,6.25,1.25,247.82,0.64,5.11,75,Satisfactory
2025-07-01T08:00:00+00:00,Delhi,IN,2.0,11.11,14.92,61.93,5.59,1.24,231.22,0.23,5.0,75,Satisfactory
2025-07-01T09:00:00+00:00,Delhi,IN,2.0,12.41,16.04,68.04,5.48,1.36,235.37,0.13,5.11,75,Satisfactory
2025-07-01T10:00:00+00:00,Delhi,IN,2.0,13.38,16.71,75.72,5.1,1.42,241.3,0.12,4.95,75,Satisfactory
2025-07-01T11:00:00+00:00,Delhi,IN,2.0,14.17,17.34,80.94,5.07,1.45,249.42,0.14,4.92,75,Satisfactory
2025-07-01T12:00:00+00:00,Delhi,IN,2.0,15.45,18.68,85.05,5.53,1.54,265.16,0.15,5.14,75,Satisfactory
2025-07-01T13:00:00+00:00,Delhi,IN,2.0,18.63,23.09,78.87,9.82,1.9,316.85,0.17,7.82,75,Satisfactory
2025-07-01T14:00:00+00:00,Delhi,IN,2.0,23.26,30.32,64.4,16.02,2.47,397.61,0.04,12.06,75,Satisfactory
2025-07-01T15:00:00+00:00,Delhi,IN,3.0,27.34,37.0,52.37,20.04,2.85,469.96,0.0,15.33,150,Moderate
2025-07-01T16:00:00+00:00,Delhi,IN,3.0,30.88,42.66,42.54,22.77,2.97,528.36,0.01,17.07,150,Moderate
2025-07-01T17:00:00+00:00,Delhi,IN,3.0,34.8,48.41,34.78,24.89,2.95,584.75,0.03,17.1,150,Moderate
2025-07-01T18:00:00+00:00,Delhi,IN,3.0,38.24,52.61,29.03,26.19,2.67,625.13,0.09,15.95,150,Moderate
2025-07-01T19:00:00+00:00,Delhi,IN,3.0,40.41,54.48,24.86,26.04,2.2,637.26,0.18,14.32,150,Moderate
2025-07-01T20:00:00+00:00,Delhi,IN,3.0,43.24,57.44,20.87,25.86,1.9,658.02,0.25,13.19,150,Moderate
2025-07-01T21:00:00+00:00,Delhi,IN,3.0,46.66,61.17,17.92,25.58,1.72,679.94,0.33,12.49,150,Moderate
2025-07-01T22:00:00+00:00,Delhi,IN,3.0,49.6,64.22,16.73,24.55,1.78,689.75,0.23,11.97,150,Moderate
2025-07-01T23:00:00+00:00,Delhi,IN,4.0,52.42,67.2,16.26,23.58,1.8,701.96,0.31,11.5,250,Poor
2025-07-02T00:00:00+00:00,Delhi,IN,4.0,54.93,69.82,16.71,22.75,1.9,713.08,0.48,11.39,250,Poor
2025-07-02T01:00:00+00:00,Delhi,IN,4.0,56.68,71.68,18.79,21.51,2.21,724.47,0.92,11.17,250,Poor
2025-07-02T02:00:00+00:00,Delhi,IN,4.0,59.09,74.59,23.47,19.03,2.63,758.28,3.24,10.13,250,Poor
2025-07-02T03:00:00+00:00,Delhi,IN,4.0,62.62,77.86,33.61,17.81,3.14,779.42,4.2,9.89,250,Poor
2025-07-02T04:00:00+00:00,Delhi,IN,3.0,45.6,52.52,78.11,7.24,3.16,569.65,0.53,5.09,150,Moderate
2025-07-02T05:00:00+00:00,Delhi,IN,3.0,35.81,39.74,84.25,4.74,2.41,498.84,0.23,3.53,150,Moderate
2025-07-02T06:00:00+00:00,Delhi,IN,3.0,33.25,36.37,82.23,4.73,2.22,475.77,0.16,3.22,150,Moderate
2025-07-02T07:00:00+00:00,Delhi,IN,3.0,29.95,32.5,80.44,4.82,2.0,461.43,0.19,3.01,150,Moderate
2025-07-02T08:00:00+00:00,Delhi,IN,3.0,27.23,29.32,81.81,4.37,1.63,443.73,0.25,2.8,150,Moderate
2025-07-02T09:00:00+00:00,Delhi,IN,3.0,27.2,29.01,87.04,3.79,1.35,432.67,0.25,2.73,150,Moderate
2025-07-02T10:00:00+00:00,Delhi,IN,3.0,29.08,30.72,94.98,3.4,1.16,428.17,0.19,2.75,150,Moderate
2025-07-02T11:00:00+00:00,Delhi,IN,3.0,30.77,32.36,101.43,3.49,1.05,429.02,0.14,2.87,150,Moderate
2025-07-02T12:00:00+00:00,Delhi,IN,3.0,32.29,33.91,106.92,3.9,1.0,436.26,0.1,3.01,150,Moderate
2025-07-02T13:00:00+00:00,Delhi,IN,3.0,35.98,38.37,106.94,5.87,1.17,462.67,0.07,4.47,150,Moderate
2025-07-02T14:00:00+00:00,Delhi,IN,3.0,41.85,45.79,101.61,8.43,1.54,505.0,0.01,6.82,150,Moderate
2025-07-02T15:00:00+00:00,Delhi,IN,3.0,46.87,52.3,97.81,9.57,1.83,542.92,0.0,8.23,150,Moderate
2025-07-02T16:00:00+00:00,Delhi,IN,4.0,51.02,57.46,94.12,9.96,2.02,571.12,0.0,8.46,250,Poor
2025-07-02T17:00:00+00:00,Delhi,IN,4.0,54.92,61.93,90.23,10.09,2.12,599.63,0.0,7.99,250,Poor
2025-07-02T18:00:00+00:00,Delhi,IN,4.0,56.95,64.01,85.5,9.94,2.07,619.77,0.0,7.19,250,Poor
2025-07-02T19:00:00+00:00,Delhi,IN,4.0,56.74,63.31,78.92,9.48,1.89,629.77,0.0,6.43,250,Poor
2025-07-02T20:00:00+00:00,Delhi,IN,4.0,56.03,62.17,71.96,9.32,1.71,645.24,0.0,6.16,250,Poor
2025-07-02T21:00:00+00:00,Delhi,IN,4.0,54.48,60.09,66.71,9.04,1.54,656.26,0.0,6.16,250,Poor
2025-07-02T22:00:00+00:00,Delhi,IN,4.0,52.01,57.14,63.34,8.5,1.4,656.27,0.0,6.08,250,Poor
2025-07-02T23:00:00+00:00,Delhi,IN,4.0,50.45,55.41,60.02,8.1,1.29,660.29,0.0,5.58,250,Poor
2025-07-03T00:00:00+00:00,Delhi,IN,3.0,49.01,53.88,57.5,7.72,1.25,664.09,0.0,5.12,150,Moderate
2025-07-03T01:00:00+00:00,Delhi,IN,3.0,46.05,50.92,55.99,7.5,1.28,664.46,0.0,4.82,150,Moderate
2025-07-03T02:00:00+00:00,Delhi,IN,3.0,42.37,47.44,54.63,8.31,1.39,671.93,0.07,4.74,150,Moderate
2025-07-03T03:00:00+00:00,Delhi,IN,3.0,39.68,44.8,56.26,9.02,1.49,676.68,0.2,4.73,150,Moderate
2025-07-03T04:00:00+00:00,Delhi,IN,3.0,34.23,38.43,69.23,7.4,1.34,662.65,0.34,4.1,150,Moderate
2025-07-03T05:00:00+00:00,Delhi,IN,3.0,33.76,37.26,86.2,5.65,1.22,652.0,0.39,3.85,150,Moderate
2025-07-03T06:00:00+00:00,Delhi,IN,3.0,38.81,41.93,105.88,4.09,1.15,648.27,0.33,3.73,150,Moderate
2025-07-03T07:00:00+00:00,Delhi,IN,3.0,37.71,39.91,123.12,2.51,0.84,634.99,0.23,2.86,150,Moderate
2025-07-03T08:00:00+00:00,Delhi,IN,3.0,36.18,37.92,130.34,2.03,0.69,614.87,0.18,2.5,150,Moderate
2025-07-03T09:00:00+00:00,Delhi,IN,3.0,37.04,38.75,135.69,1.96,0.68,599.01,0.18,2.58,150,Moderate
2025-07-03T10:00:00+00:00,Delhi,IN,4.0,37.37,39.2,140.19,2.11,0.71,589.38,0.18,2.8,250,Poor
2025-07-03T11:00:00+00:00,Delhi,IN,4.0,36.34,38.35,141.08,2.58,0.76,581.31,0.17,3.13,250,Poor
2025-07-03T12:00:00+00:00,Delhi,IN,3.0,34.03,36.2,139.49,3.36,0.81,575.22,0.13,3.49,150,Moderate
2025-07-03T13:00:00+00:00,Delhi,IN,3.0,33.91,36.87,129.22,6.37,1.1,593.39,0.08,5.28,150,Moderate
2025-07-03T14:00:00+00:00,Delhi,IN,3.0,36.43,40.93,113.63,9.97,1.53,637.18,0.01,7.92,150,Moderate
2025-07-03T15:00:00+00:00,Delhi,IN,3.0,39.09,44.99,102.4,11.68,1.8,680.04,0.0,9.36,150,Moderate
2025-07-03T16:00:00+00:00,Delhi,IN,3.0,40.7,47.18,92.14,12.36,1.94,707.89,0.0,9.18,150,Moderate
2025-07-03T17:00:00+00:00,Delhi,IN,3.0,42.45,49.06,84.68,12.67,2.0,739.7,0.0,8.18,150,Moderate
2025-07-03T18:00:00+00:00,Delhi,IN,3.0,43.91,49.96,80.29,12.35,1.87,758.95,0.0,7.25,150,Moderate
2025-07-03T19:00:00+00:00,Delhi,IN,3.0,44.81,50.34,75.57,11.73,1.49,762.04,0.0,7.24,150,Moderate
2025-07-03T20:00:00+00:00,Delhi,IN,3.0,46.21,51.95,69.64,11.35,1.23,768.61,0.0,7.82,150,Moderate
2025-07-03T21:00:00+00:00,Delhi,IN,3.0,47.4,53.42,64.56,10.93,1.11,770.26,0.0,8.51,150,Moderate
2025-07-03T22:00:00+00:00,Delhi,IN,3.0,48.82,55.1,60.57,10.67,1.06,769.72,0.0,9.02,150,Moderate
2025-07-03T23:00:00+00:00,Delhi,IN,4.0,50.35,56.79,56.34,10.65,1.03,772.62,0.0,8.84,250,Poor
2025-07-04T00:00:00+00:00,Delhi,IN,4.0,51.84,58.39,52.84,10.93,1.05,777.54,0.0,8.96,250,Poor
2025-07-04T01:00:00+00:00,Delhi,IN,4.0,50.51,56.69,57.68,10.21,1.22,760.57,0.01,8.41,250,Poor
2025-07-04T02:00:00+00:00,Delhi,IN,3.0,47.02,53.67,58.46,11.02,1.34,759.48,0.28,7.1,150,Moderate
2025-07-04T03:00:00+00:00,Delhi,IN,3.0,45.34,52.38,63.89,10.86,1.4,755.92,0.97,6.5,150,Moderate
2025-07-04T04:00:00+00:00,Delhi,IN,3.0,38.34,42.75,100.64,4.57,0.99,641.62,0.39,3.69,150,Moderate
2025-07-04T05:00:00+00:00,Delhi,IN,3.0,36.32,39.59,116.97,2.54,0.79,594.64,0.26,3.1,150,Moderate
2025-07-04T06:00:00+00:00,Delhi,IN,3.0,38.98,41.94,126.23,1.74,0.73,572.06,0.2,3.02,150,Moderate
2025-07-04T07:00:00+00:00,Delhi,IN,3.0,39.08,41.69,130.12,1.37,0.63,544.03,0.16,2.78,150,Moderate
2025-07-04T08:00:00+00:00,Delhi,IN,3.0,35.89,38.16,128.62,1.23,0.54,500.5,0.15,2.55,150,Moderate
2025-07-04T09:00:00+00:00,Delhi,IN,3.0,34.58,36.79,128.71,1.25,0.53,475.83,0.15,2.56,150,Moderate
2025-07-04T10:00:00+00:00,Delhi,IN,3.0,34.29,36.58,131.26,1.41,0.56,465.41,0.15,2.75,150,Moderate
2025-07-04T11:00:00+00:00,Delhi,IN,3.0,34.28,36.78,133.03,1.88,0.62,460.62,0.16,3.12,150,Moderate
2025-07-04T12:00:00+00:00,Delhi,IN,3.0,34.33,37.1,133.86,2.71,0.71,461.95,0.14,3.63,150,Moderate
2025-07-04T13:00:00+00:00,Delhi,IN,3.0,36.04,39.88,125.93,6.25,1.06,490.66,0.1,5.9,150,Moderate
2025-07-04T14:00:00+00:00,Delhi,IN,3.0,38.97,44.69,110.6,10.49,1.59,544.09,0.01,8.98,150,Moderate
2025-07-04T15:00:00+00:00,Delhi,IN,3.0,41.1,48.43,97.45,12.65,1.94,596.94,0.0,10.32,150,Moderate
2025-07-04T16:00:00+00:00,Delhi,IN,3.0,41.44,49.19,84.88,13.66,2.06,634.44,0.0,9.26,150,Moderate
2025-07-04T17:00:00+00:00,Delhi,IN,3.0,41.69,49.41,75.48,14.37,2.1,675.49,0.0,7.62,150,Moderate
2025-07-04T18:00:00+00:00,Delhi,IN,3.0,41.21,48.29,68.82,14.55,2.0,702.04,0.0,6.59,150,Moderate
2025-07-04T19:00:00+00:00,Delhi,IN,3.0,39.19,45.14,67.1,13.11,1.66,698.45,0.0,6.04,150,Moderate
2025-07-04T20:00:00+00:00,Delhi,IN,3.0,37.07,42.27,68.17,11.15,1.35,691.93,0.0,5.3,150,Moderate
2025-07-04T21:00:00+00:00,Delhi,IN,3.0,34.88,39.42,70.16,9.6,1.12,683.37,0.0,4.64,150,Moderate
2025-07-04T22:00:00+00:00,Delhi,IN,3.0,31.92,35.76,75.4,7.71,0.96,660.06,0.0,4.02,150,Moderate
2025-07-04T23:00:00+00:00,Delhi,IN,3.0,30.43,34.04,73.22,7.25,0.87,651.22,0.0,3.94,150,Moderate
2025-07-05T00:00:00+00:00,Delhi,IN,3.0,29.83,33.55,68.78,7.32,0.82,649.36,0.0,4.13,150,Moderate
2025-07-05T01:00:00+00:00,Delhi,IN,3.0,29.67,33.9,63.8,7.71,0.87,650.55,0.01,4.46,150,Moderate
2025-07-05T02:00:00+00:00,Delhi,IN,3.0,29.65,34.91,59.55,8.71,1.02,655.0,0.29,4.91,150,Moderate
2025-07-05T03:00:00+00:00,Delhi,IN,3.0,29.37,35.47,61.35,9.05,1.16,654.26,0.8,5.45,150,Moderate
2025-07-05T04:00:00+00:00,Delhi,IN,3.0,21.76,26.12,100.28,4.84,0.85,560.07,0.29,3.53,150,Moderate
2025-07-05T05:00:00+00:00,Delhi,IN,3.0,18.36,21.78,115.54,3.15,0.7,516.18,0.18,3.17,150,Moderate
2025-07-05T06:00:00+00:00,Delhi,IN,3.0,18.53,21.68,123.15,2.47,0.65,496.75,0.14,3.21,150,Moderate
2025-07-05T07:00:00+00:00,Delhi,IN,3.0,17.11,19.81,129.96,1.7,0.54,462.29,0.11,2.79,150,Moderate
2025-07-05T08:00:00+00:00,Delhi,IN,3.0,15.39,17.77,127.25,1.46,0.48,419.79,0.09,2.6,150,Moderate
2025-07-05T09:00:00+00:00,Delhi,IN,3.0,14.76,17.05,124.05,1.47,0.46,396.42,0.09,2.65,150,Moderate
2025-07-05T10:00:00+00:00,Delhi,IN,3.0,15.11,17.62,121.55,2.01,0.53,391.17,0.13,3.33,150,Moderate
2025-07-05T11:00:00+00:00,Delhi,IN,3.0,16.3,19.35,118.71,3.28,0.68,398.41,0.2,4.67,150,Moderate
2025-07-05T12:00:00+00:00,Delhi,IN,3.0,17.65,21.35,114.86,5.17,0.87,410.67,0.24,6.08,150,Moderate
2025-07-05T13:00:00+00:00,Delhi,IN,3.0,19.3,23.88,105.52,8.35,1.18,434.39,0.15,8.07,150,Moderate
2025-07-05T14:00:00+00:00,Delhi,IN,2.0,20.74,26.34,92.53,11.19,1.49,464.96,0.01,9.44,75,Satisfactory
2025-07-05T15:00:00+00:00,Delhi,IN,2.0,21.51,27.88,81.99,12.51,1.61,492.61,0.0,8.57,75,Satisfactory
2025-07-05T16:00:00+00:00,Delhi,IN,2.0,22.0,29.09,71.14,12.87,1.56,500.39,0.0,7.53,75,Satisfactory
2025-07-05T17:00:00+00:00,Delhi,IN,2.0,23.03,31.3,60.98,13.61,1.55,513.32,0.0,7.62,75,Satisfactory
2025-07-05T18:00:00+00:00,Delhi,IN,2.0,23.37,32.32,51.46,14.33,1.41,515.18,0.0,7.63,75,Satisfactory
2025-07-05T19:00:00+00:00,Delhi,IN,2.0,23.01,31.84,43.14,14.49,1.19,502.43,0.0,7.37,75,Satisfactory
2025-07-05T20:00:00+00:00,Delhi,IN,2.0,23.08,31.28,37.18,14.1,1.05,486.37,0.0,6.9,75,Satisfactory
2025-07-05T21:00:00+00:00,Delhi,IN,2.0,23.81,31.33,33.96,13.42,0.95,469.75,0.0,6.47,75,Satisfactory
2025-07-05T22:00:00+00:00,Delhi,IN,2.0,24.24,30.38,36.81,11.71,0.97,444.35,0.0,5.65,75,Satisfactory
2025-07-05T23:00:00+00:00,Delhi,IN,2.0,23.92,28.82,36.83,11.03,0.93,432.99,0.0,5.11,75,Satisfactory
2025-07-06T00:00:00+00:00,Delhi,IN,2.0,23.31,27.35,35.78,10.81,0.89,428.62,0.01,4.77,75,Satisfactory
2025-07-06T01:00:00+00:00,Delhi,IN,2.0,21.04,25.18,34.81,10.8,0.9,425.92,0.01,5.08,75,Satisfactory
2025-07-06T02:00:00+00:00,Delhi,IN,2.0,19.86,25.06,32.62,11.72,1.08,428.9,0.1,5.66,75,Satisfactory
2025-07-06T03:00:00+00:00,Delhi,IN,2.0,19.3,25.57,30.16,12.45,1.3,429.05,0.6,6.6,75,Satisfactory
2025-07-06T04:00:00+00:00,Delhi,IN,2.0,12.26,17.34,58.2,6.78,0.99,322.44,0.38,4.03,75,Satisfactory
2025-07-06T05:00:00+00:00,Delhi,IN,2.0,10.23,14.68,69.03,4.75,0.84,294.92,0.4,3.54,75,Satisfactory
2025-07-06T06:00:00+00:00,Delhi,IN,2.0,10.87,15.16,76.92,3.89,0.8,296.17,0.35,3.65,75,Satisfactory
2025-07-06T07:00:00+00:00,Delhi,IN,2.0,11.64,15.37,88.42,2.85,0.65,304.98,0.23,3.47,75,Satisfactory
2025-07-06T08:00:00+00:00,Delhi,IN,2.0,12.68,15.99,97.63,2.17,0.56,313.15,0.19,3.45,75,Satisfactory
2025-07-06T09:00:00+00:00,Delhi,IN,3.0,14.86,17.97,105.32,1.89,0.54,319.85,0.17,3.6,150,Moderate
2025-07-06T10:00:00+00:00,Delhi,IN,3.0,17.24,20.33,111.79,1.9,0.56,327.19,0.17,3.86,150,Moderate
2025-07-06T11:00:00+00:00,Delhi,IN,3.0,18.85,22.05,114.9,2.17,0.59,330.95,0.17,4.22,150,Moderate
2025-07-06T12:00:00+00:00,Delhi,IN,3.0,19.61,22.98,115.51,2.72,0.63,333.77,0.15,4.59,150,Moderate
2025-07-06T13:00:00+00:00,Delhi,IN,3.0,20.25,24.07,109.97,4.47,0.79,345.38,0.1,5.66,150,Moderate
2025-07-06T14:00:00+00:00,Delhi,IN,3.0,20.73,25.11,100.59,6.56,1.0,363.47,0.01,6.57,150,Moderate
2025-07-06T15:00:00+00:00,Delhi,IN,2.0,20.19,24.71,92.58,7.54,1.1,372.81,0.0,5.72,75,Satisfactory
2025-07-06T16:00:00+00:00,Delhi,IN,2.0,19.01,23.4,82.79,7.95,1.1,365.4,0.0,4.69,75,Satisfactory
2025-07-06T17:00:00+00:00,Delhi,IN,2.0,18.33,22.93,74.81,8.4,1.1,364.64,0.0,4.23,75,Satisfactory
2025-07-06T18:00:00+00:00,Delhi,IN,2.0,17.61,22.12,68.51,8.57,1.06,359.3,0.0,3.98,75,Satisfactory
2025-07-06T19:00:00+00:00,Delhi,IN,2.0,17.26,21.89,62.65,8.69,0.98,351.71,0.0,4.15,75,Satisfactory
2025-07-06T20:00:00+00:00,Delhi,IN,2.0,17.42,22.75,56.61,8.96,0.98,349.5,0.0,4.65,75,Satisfactory
2025-07-06T21:00:00+00:00,Delhi,IN,2.0,17.65,23.7,51.67,9.08,1.0,349.63,0.0,5.22,75,Satisfactory
2025-07-06T22:00:00+00:00,Delhi,IN,2.0,17.84,24.58,48.2,9.05,1.04,349.96,0.0,5.55,75,Satisfactory
2025-07-06T23:00:00+00:00,Delhi,IN,2.0,17.88,25.22,45.89,8.88,1.08,347.34,0.0,5.31,75,Satisfactory
2025-07-07T00:00:00+00:00,Delhi,IN,2.0,17.93,25.72,44.32,8.83,1.13,344.61,0.0,5.11,75,Satisfactory
2025-07-07T01:00:00+00:00,Delhi,IN,2.0,18.08,26.29,43.8,8.9,1.24,345.99,0.01,5.06,75,Satisfactory
2025-07-07T02:00:00+00:00,Delhi,IN,2.0,18.81,27.81,41.32,10.05,1.44,369.17,0.25,5.63,75,Satisfactory
2025-07-07T03:00:00+00:00,Delhi,IN,2.0,20.27,30.06,41.34,10.53,1.64,397.32,1.12,6.46,75,Satisfactory
2025-07-07T04:00:00+00:00,Delhi,IN,2.0,22.69,32.96,46.85,10.01,1.77,422.48,1.59,7.3,75,Satisfactory
2025-07-07T05:00:00+00:00,Delhi,IN,3.0,27.12,37.67,57.73,9.17,1.87,442.15,1.34,8.01,150,Moderate
2025-07-07T06:00:00+00:00,Delhi,IN,3.0,35.53,46.29,75.82,7.67,1.94,450.7,0.9,8.4,150,Moderate
2025-07-07T07:00:00+00:00,Delhi,IN,3.0,34.09,43.95,85.08,5.76,1.63,393.34,0.16,6.71,150,Moderate
2025-07-07T08:00:00+00:00,Delhi,IN,3.0,28.5,37.33,83.57,4.83,1.38,346.58,0.12,5.75,150,Moderate
2025-07-07T09:00:00+00:00,Delhi,IN,3.0,26.26,34.49,83.54,4.65,1.3,331.33,0.12,5.63,150,Moderate
2025-07-07T10:00:00+00:00,Delhi,IN,2.0,24.56,32.56,84.7,4.49,1.22,316.94,0.15,5.59,75,Satisfactory
2025-07-07T11:00:00+00:00,Delhi,IN,2.0,22.05,29.87,84.21,4.37,1.11,289.87,0.15,5.43,75,Satisfactory
2025-07-07T12:00:00+00:00,Delhi,IN,2.0,19.62,27.25,82.53,4.62,1.06,267.07,0.13,5.33,75,Satisfactory
2025-07-07T13:00:00+00:00,Delhi,IN,2.0,19.67,28.44,70.65,9.08,1.42,292.86,0.12,7.89,75,Satisfactory
2025-07-07T14:00:00+00:00,Delhi,IN,2.0,21.54,32.71,54.81,14.85,2.07,349.58,0.01,11.9,75,Satisfactory
2025-07-07T15:00:00+00:00,Delhi,IN,2.0,23.24,36.68,44.78,18.36,2.63,395.55,0.0,15.5,75,Satisfactory
2025-07-07T16:00:00+00:00,Delhi,IN,2.0,24.49,39.37,38.31,20.27,2.95,424.48,0.0,17.95,75,Satisfactory
2025-07-07T17:00:00+00:00,Delhi,IN,3.0,25.35,40.79,34.62,20.76,2.95,440.17,0.01,17.11,150,Moderate
2025-07-07T18:00:00+00:00,Delhi,IN,3.0,25.07,39.88,33.68,20.12,2.82,433.75,0.01,14.94,150,Moderate
2025-07-07T19:00:00+00:00,Delhi,IN,2.0,22.66,35.86,37.18,16.79,2.64,383.08,0.0,11.81,75,Satisfactory
2025-07-07T20:00:00+00:00,Delhi,IN,2.0,20.92,33.71,38.02,14.92,2.52,356.44,0.0,10.32,75,Satisfactory
2025-07-07T21:00:00+00:00,Delhi,IN,2.0,19.23,32.12,37.99,13.46,2.38,336.11,0.0,9.31,75,Satisfactory
2025-07-07T22:00:00+00:00,Delhi,IN,2.0,16.56,29.79,40.18,11.3,2.18,302.9,0.0,8.13,75,Satisfactory
2025-07-07T23:00:00+00:00,Delhi,IN,2.0,14.41,28.16,41.34,9.87,2.02,275.65,0.0,7.48,75,Satisfactory
2025-07-08T00:00:00+00:00,Delhi,IN,2.0,12.87,27.21,41.69,9.01,1.91,253.87,0.0,7.09,75,Satisfactory
2025-07-08T01:00:00+00:00,Delhi,IN,2.0,11.71,26.77,41.62,8.51,1.87,234.7,0.03,6.94,75,Satisfactory
2025-07-08T02:00:00+00:00,Delhi,IN,2.0,11.1,27.03,42.58,8.04,1.93,224.97,0.6,7.17,75,Satisfactory
2025-07-08T03:00:00+00:00,Delhi,IN,2.0,10.87,27.32,48.07,6.71,1.88,213.16,1.32,7.03,75,Satisfactory
2025-07-08T04:00:00+00:00,Delhi,IN,2.0,7.88,19.79,66.58,3.04,0.98,158.07,0.5,4.32,75,Satisfactory
2025-07-08T05:00:00+00:00,Delhi,IN,2.0,6.85,15.69,74.27,1.73,0.62,144.93,0.22,3.4,75,Satisfactory
2025-07-08T06:00:00+00:00,Delhi,IN,2.0,6.83,14.38,77.03,1.53,0.52,143.81,0.12,3.26,75,Satisfactory
2025-07-08T07:00:00+00:00,Delhi,IN,2.0,6.73,13.41,78.8,1.59,0.49,145.69,0.07,3.27,75,Satisfactory
2025-07-08T08:00:00+00:00,Delhi,IN,2.0,6.32,12.28,79.32,1.68,0.48,147.98,0.06,3.28,75,Satisfactory
2025-07-08T09:00:00+00:00,Delhi,IN,2.0,5.78,11.16,79.42,1.83,0.48,149.82,0.05,3.32,75,Satisfactory
2025-07-08T10:00:00+00:00,Delhi,IN,2.0,5.36,10.42,79.7,2.09,0.51,152.99,0.03,3.46,75,Satisfactory
2025-07-08T11:00:00+00:00,Delhi,IN,2.0,5.31,10.49,79.17,2.63,0.6,156.23,0.02,3.77,75,Satisfactory
2025-07-08T12:00:00+00:00,Delhi,IN,2.0,5.25,10.53,78.33,3.34,0.71,160.5,0.01,4.12,75,Satisfactory
2025-07-08T13:00:00+00:00,Delhi,IN,2.0,6.22,12.66,67.22,8.34,1.25,205.04,0.01,7.34,75,Satisfactory
2025-07-08T14:00:00+00:00,Delhi,IN,1.0,8.36,17.15,52.15,14.66,2.04,277.35,0.0,11.76,25,Good
2025-07-08T15:00:00+00:00,Delhi,IN,2.0,10.63,21.64,41.84,18.74,2.57,338.93,0.0,15.09,75,Satisfactory
2025-07-08T16:00:00+00:00,Delhi,IN,2.0,12.48,24.87,34.31,20.85,2.73,379.67,0.02,17.0,75,Satisfactory
2025-07-08T17:00:00+00:00,Delhi,IN,2.0,13.81,26.71,30.33,21.54,2.66,404.55,0.03,17.14,75,Satisfactory
2025-07-08T18:00:00+00:00,Delhi,IN,2.0,14.07,26.2,29.79,20.83,2.39,402.76,0.02,16.14,75,Satisfactory
2025-07-08T19:00:00+00:00,Delhi,IN,2.0,12.53,23.07,35.58,16.6,2.08,349.34,0.0,13.37,75,Satisfactory
2025-07-08T20:00:00+00:00,Delhi,IN,2.0,11.9,21.98,36.6,14.48,1.87,323.97,0.0,12.42,75,Satisfactory
2025-07-08T21:00:00+00:00,Delhi,IN,2.0,11.66,21.75,35.72,13.4,1.71,311.58,0.0,12.03,75,Satisfactory
2025-07-08T22:00:00+00:00,Delhi,IN,2.0,11.37,21.61,34.89,12.49,1.59,300.52,0.0,11.48,75,Satisfactory
2025-07-08T23:00:00+00:00,Delhi,IN,2.0,10.85,21.41,35.56,11.27,1.52,283.73,0.0,10.65,75,Satisfactory
2025-07-09T00:00:00+00:00,Delhi,IN,2.0,10.39,21.8,36.8,10.16,1.5,263.18,0.0,9.9,75,Satisfactory
2025-07-09T01:00:00+00:00,Delhi,IN,2.0,10.24,22.31,36.79,9.72,1.55,250.5,0.0,9.03,75,Satisfactory
2025-07-09T02:00:00+00:00,Delhi,IN,2.0,10.59,23.38,34.83,10.68,1.65,253.99,0.08,8.54,75,Satisfactory
2025-07-09T03:00:00+00:00,Delhi,IN,2.0,10.75,24.19,34.9,11.27,1.69,253.42,0.27,8.13,75,Satisfactory
2025-07-09T04:00:00+00:00,Delhi,IN,1.0,9.09,19.92,41.7,9.01,1.46,220.64,0.32,6.77,25,Good
2025-07-09T05:00:00+00:00,Delhi,IN,1.0,7.8,16.12,47.43,7.04,1.26,197.82,0.45,5.74,25,Good
2025-07-09T06:00:00+00:00,Delhi,IN,1.0,7.01,13.55,54.27,5.27,1.07,178.2,0.45,4.86,25,Good
2025-07-09T07:00:00+00:00,Delhi,IN,2.0,5.59,10.49,64.31,3.04,0.7,148.73,0.24,3.66,75,Satisfactory
2025-07-09T08:00:00+00:00,Delhi,IN,2.0,4.75,9.07,67.21,2.52,0.57,138.89,0.11,3.38,75,Satisfactory
2025-07-09T09:00:00+00:00,Delhi,IN,2.0,4.34,8.53,66.83,2.71,0.56,138.43,0.05,3.46,75,Satisfactory
2025-07-09T10:00:00+00:00,Delhi,IN,2.0,4.42,8.79,62.27,4.57,0.8,155.13,0.04,4.58,75,Satisfactory
2025-07-09T11:00:00+00:00,Delhi,IN,1.0,5.05,9.73,54.61,7.66,1.07,184.38,0.1,6.03,25,Good
